Kode,Uraian,Nilai_Jumlah,Nilai_Rupiah,Mutasi_Masuk,Mutasi_Keluar,Mutasi_Jumlah,Jumlah,Rupiah,Tahun,Rata2_Mutasi_Keluar,Prioritas,Flow_Category
301,Kuas 1.5,57,0,20.0,57,-37,20,40000,2024,28.5,1,2
308,Potensio Slide 100K,0,0,30.0,0,30,30,90000,2024,0.0,0,1
314,Potensio Trimmer (VR) 20K,99,0,100.0,99,1,100,133200,2024,49.5,0,2
315,Potensio Trimmer (VR) 50K,9,0,100.0,9,91,100,133200,2024,4.5,0,2
316,Resistor 27Ohm 2W,0,0,100.0,0,100,100,66600,2024,0.0,0,1
322,Resistor 3.3K 0.25W,49,0,100.0,49,51,100,11100,2024,24.5,0,2
323,Resistor 3.3K 0.5W,99,0,100.0,99,1,100,22200,2024,49.5,0,2
324,LCD TM162A (16x2),39,0,10.0,39,-29,10,210900,2024,29.0,1,2
325,LDR,273,0,100.0,149,-49,224,302026,2024,74.5,0,2
327,Led Merah Kecil,423,0,200.0,423,-223,200,33400,2024,211.5,1,2
328,Led Merah Besar,109,0,255.0,109,146,255,25500,2024,54.5,0,2
330,Led Infra Red,12,0,0.0,0,0,12,30000,2024,0.0,0,0
333,Led Super Bright Warna Putih,0,0,300.0,0,300,300,30000,2024,0.0,0,1
337,Majun Putih,40,0,104.0,40,64,104,1369680,2024,26.0,0,2
338,"Mata Bor 0.8-13mm, Metal Alpen",3,0,6.0,3,3,6,10362900,2024,1.5,0,2
342,Motor DC 12V,2,0,7.0,0,7,9,245400,2024,0.0,0,1
350,Mur+Baut+Ring 1cm 3x10mm,549,0,250.0,549,-299,250,100000,2024,274.5,1,2
351,Mur+Baut+Ring 3x20mm,0,0,200.0,0,200,200,218000,2024,0.0,0,1
355,Potensio Stereo 10K,0,0,100.0,0,100,100,222000,2024,0.0,0,1
358,PTC,0,0,46.0,0,46,46,639600,2024,0.0,0,1
359,Obeng,0,0,11.0,0,11,11,539000,2024,0.0,0,1
360,"Obeng - Vanadium 7mm, Pnj 12",17,0,5.0,0,5,22,1395635,2024,0.0,0,1
361,Obeng (-),0,0,12.0,0,12,12,452880,2024,0.0,0,1
362,Obeng (+),0,0,12.0,0,12,12,452880,2024,0.0,0,1
364,"Obeng + Vanadium 7mm, Pnj 12",13,0,5.0,1,4,17,925410,2024,0.5,0,2
366,Obeng Blimbing Set,0,0,4.0,0,4,4,502164,2024,0.0,0,1
367,Obeng (-) (Sedang) Panjang,2,0,7.0,2,5,7,343000,2024,1.0,0,2
368,Obeng (+) (Sedang) Panjang,0,0,15.0,0,15,15,735000,2024,0.0,0,1
369,Obeng Sock,1,0,3.0,0,3,4,232180,2024,0.5,0,1
370,Opto Coupler 4N 26,34,0,50.0,0,50,84,331060,2024,0.0,0,1
371,Opto Coupler Model U Standar,55,0,100.0,0,100,155,944500,2024,0.0,0,1
372,Palu,3,0,12.0,1,11,14,521120,2024,1.0,0,2
374,Pahat 1,0,0,2.0,0,2,2,153846,2024,0.0,0,1
375,PCB Polos 10cm x 20cm,51,0,20.0,21,-1,50,396030,2024,10.5,0,2
376,PCB Dot Matrik 10cm x 20cm,169,0,287.0,152,135,304,4212871,2024,81.0,0,2
377,PCB Double Layer Fiber 200cm x 100cm,7,0,0.0,1,-1,6,7920000,2024,0.5,0,1
379,PCB IC Biasa,0,0,50.0,0,50,50,300000,2024,0.0,0,1
380,PCB Polos,8,0,0.0,0,0,8,5162000,2024,0.0,0,0
381,PCB Single Layer,0,0,1.0,0,1,1,22000,2024,0.0,0,1
382,PCB Single Layer Fiber 200cm x 100cm,6,0,0.0,1,-1,5,4191000,2024,1.0,0,1
385,Peredam Probe 10:01:00Am,3,0,0.0,0,0,3,2970000,2024,0.0,0,0
388,Photo Diode,409,0,450.0,409,41,450,999000,2024,254.5,0,2
389,Photo Transistor 5mm,0,0,50.0,0,50,50,155000,2024,0.0,0,1
396,Potensio 250K,6,0,0.0,0,0,6,16020,2024,0.0,0,0
399,Potensio Mono 100K,5,0,200.0,0,200,205,466500,2024,0.0,0,1
400,Potensio Mono 10K,109,0,310.0,109,201,310,688200,2024,54.5,0,2
401,Potensio Mono 1K,19,0,100.0,19,81,100,222000,2024,9.5,0,2
402,Potensio Mono 1M,0,0,130.0,0,130,130,288600,2024,0.0,0,1
403,Potensio Mono 50K,50,0,260.0,0,260,310,648700,2024,0.0,0,1
404,Potensio Mono 5K,109,0,60.0,109,-49,60,133200,2024,54.5,0,2
407,Penggores,0,0,3.0,0,3,3,100050,2024,0.0,0,1
409,"Probe Oscilosscope Kenwood, PC-53,  textronix TPP0200, 10x200MHz, 10M 12pF, 300 Vrms CATII",3,0,0.0,0,0,3,4290000,2024,0.0,0,0
412,Probe Oscilosscope GW GTP-100A,0,0,15.0,0,15,15,6110250,2024,0.0,0,1
413,"Probe Oscilosscope 10:1, DC to 100MHz, (LF-210E)",20,0,0.0,0,0,20,7700000,2024,0.0,0,0
414,Project Board GL-12,45,0,95.0,28,67,112,1804860,2024,19.0,0,2
415,NTC,121,0,50.0,0,50,171,3930000,2024,0.0,0,1
416,Push Button Hijau 6A 250V (XB7EA31   220V),0,0,20.0,0,20,20,80000,2024,0.0,0,1
417,Push Button 4 Pin,199,0,370.0,199,171,370,469900,2024,99.5,0,2
418,Push Button Besar Bulat 4Pin,4,0,20.0,0,20,24,28920,2024,0.0,0,1
419,Push Button Kecil Kotak 2Pin,68,0,150.0,0,150,218,229560,2024,0.0,0,1
421,Relay Coil 12V DC Kecil Omron MY2 8pin,0,0,24.0,0,24,24,2477520,2024,0.0,0,1
425,Resistor 1Ohm 0.25W,0,0,100.0,0,100,100,11100,2024,0.0,0,1
428,Resistor 0.47Ohm 5W,100,0,0.0,0,0,100,396500,2024,0.0,0,0
430,Resistor 1.5K 0.25W,115,0,0.0,0,0,115,20470,2024,0.0,0,0
431,Resistor 100K 0.5W 5%,331,0,200.0,331,-131,200,44400,2024,165.5,0,2
433,Resistor 100Ohm 0.25W,122,0,100.0,0,100,222,123520,2024,0.0,0,1
434,Resistor 100Ohm 0.5W,399,0,400.0,399,1,400,88800,2024,199.5,0,2
435,Resistor 100Ohm 5W,300,0,0.0,199,-199,101,252500,2024,99.5,0,1
436,Resistor 10K 0.5W 5%,299,0,612.0,299,313,612,135864,2024,149.5,0,2
437,Resistor 10K 1W,17,0,100.0,0,100,117,109100,2024,0.0,0,1
438,Resistor 10M 0.5W 5%,75,0,0.0,0,0,75,3750,2024,0.0,0,0
439,Resistor 10Ohm 10W,0,0,75.0,0,75,75,249750,2024,0.0,0,1
442,Resistor 15K 0.25W,299,0,100.0,249,-149,150,41050,2024,124.5,0,2
444,Resistor 1K 0.25W,293,0,800.0,293,507,800,88800,2024,146.5,0,2
445,Resistor 1K 0.5W 5%,524,0,500.0,524,-24,500,111000,2024,262.0,0,2
446,Resistor 1K 1W,71,0,300.0,0,300,371,277900,2024,0.0,0,1
449,Resistor 2.2K 0.5W 5%,608,0,100.0,399,-299,309,147391,2024,199.5,0,2
450,Resistor 2.2K 1W,112,0,0.0,0,0,112,49280,2024,0.0,0,0
451,Resistor 2.7K 0.5W 5%,155,0,0.0,0,0,155,34100,2024,0.0,0,0
455,Resistor 22Ohm 0.5W,150,0,150.0,0,150,300,268300,2024,0.0,0,1
456,Probe Function Generator GW-GTL-101,0,0,14.0,0,14,14,11655000,2024,0.0,0,1
457,Resistor 2K 0.5W 5%,800,0,0.0,0,0,800,616000,2024,0.0,0,0
458,Resistor 2K 1W,123,0,200.0,0,200,323,187320,2024,0.0,0,1
461,Resistor 330Ohm 0.25W,722,0,100.0,49,51,773,114971,2024,24.5,0,2
462,Resistor 330Ohm 0.5W,0,0,350.0,0,350,350,77700,2024,0.0,0,1
465,Resistor 3K 0.5W,257,0,0.0,0,0,257,232540,2024,0.0,0,0
466,Resistor 3K 1W,5,0,100.0,0,100,105,68800,2024,0.0,0,1
468,Resistor 3.9K 0.5W,129,0,0.0,99,-99,30,21570,2024,49.5,1,1
471,Resistor 40Ohm 0.5W,99,0,50.0,99,-49,50,999000,2024,49.5,0,2
472,Resistor 470K 0.25W,200,0,0.0,0,0,200,500000,2024,0.0,0,0
473,Resistor 470Ohm 0.5W,349,0,100.0,349,-249,100,22200,2024,174.5,1,2
474,Resistor 47K 0.5W,99,0,100.0,99,1,100,22200,2024,49.5,0,2
475,Resistor 47K 1W,101,0,100.0,29,71,172,136351,2024,14.5,0,2
477,Resistor 4K7 0.5W,432,0,300.0,99,201,633,365261,2024,49.5,0,2
478,Resistor 5K6 1W,100,0,0.0,0,0,100,110000,2024,0.0,0,0
479,Resistor 50K 0.25W,96,0,0.0,0,0,96,10560,2024,0.0,0,0
480,Resistor 50K 0.5W,0,0,100.0,0,100,100,555000,2024,0.0,0,1
486,Resistor 5K 1W,150,0,100.0,0,100,250,2557500,2024,0.0,0,1
488,Resistor 6K8 0.5W 5%,507,0,0.0,0,0,507,1267500,2024,0.0,0,0
489,Resistor 6K8 1W,150,0,0.0,0,0,150,28950,2024,0.0,0,0
491,Resistor 68K 0.5W 5%,140,0,0.0,0,0,140,350000,2024,0.0,0,0
492,Resistor 750Ohm 0.5W 5%,103,0,0.0,0,0,103,6180,2024,0.0,0,0
506,Rotari Switch 10 Titik,22,0,0.0,0,0,22,2349820,2024,0.0,0,0
510,Resistor 1.5K 0.5W,99,0,100.0,99,1,100,20000,2024,49.5,0,2
513,Resistor 10K 0.25W,319,0,375.0,319,56,375,41625,2024,159.5,0,2
531,Header Single,369,0,180.0,299,-119,250,416250,2024,149.5,0,2
532,Skun Kabel U 5.5-8mm,499,0,600.0,499,101,600,300000,2024,362.0,0,2
534,Skun Kabel U 1.5mm,2182,0,400.0,2099,-1699,483,264817,2024,1049.5,1,2
535,Skun Kabel U 2.5mm,742,0,1450.0,649,801,1543,752807,2024,324.5,0,2
536,Skun Kabel U 4mm,193,0,0.0,99,-99,94,28106,2024,49.5,0,1
539,Soket IC 14 Pin,319,0,0.0,49,-49,270,167702,2024,24.5,0,1
540,Soket IC 28 Pin,96,0,0.0,49,-49,47,56306,2024,24.5,0,1
542,"Solder Biasa Goot, 40W-220V",26,0,28.0,22,6,32,5216112,2024,11.0,0,2
544,SolderTembak Goot TQ 77,1,0,4.0,1,3,4,1611720,2024,0.5,0,2
545,Soldering Iron Stand,11,0,20.0,10,10,21,1153512,2024,5.0,0,2
550,Resistor 10Ohm 0.5W,49,0,200.0,49,151,200,44400,2024,24.5,0,2
551,Resistor 10Ohm 0.25W,49,0,300.0,49,251,300,33300,2024,24.5,0,2
552,Resistor 10Ohm 1W,0,0,50.0,0,50,50,33300,2024,0.0,0,1
559,Transistor Mosfet IRFP 460,0,0,150.0,0,150,150,3496500,2024,0.0,0,1
560,Tang Clemper UTP + Telp,2,0,0.0,0,0,2,69300,2024,0.0,0,0
562,Tang Crimping RJ 45 (231652),7,0,7.0,3,4,11,2600872,2024,1.5,0,2
564,Tang Kombinasi 6,19,0,17.0,6,11,30,2583060,2024,3.0,0,2
565,Tang Kombinasi 8,2,0,9.0,2,7,9,629370,2024,2.5,0,2
566,Tang Kupas Gajah,1,0,0.0,0,0,1,82500,2024,0.0,0,0
567,Tang Kupas Multi   Sellery,14,0,34.0,6,28,42,1603500,2024,4.5,0,2
572,Terminal Johnson Merah (campur),99,0,200.0,49,151,250,2145412,2024,24.5,0,2
576,Tespen 220V,39,0,26.0,39,-13,26,234000,2024,23.5,0,2
577,Resistor 100Ohm 1W,0,0,150.0,0,150,150,75000,2024,0.0,0,1
580,Timah 1/4Kg,84,0,117.0,51,66,150,15731010,2024,51.0,0,2
587,Resistor 15K 0.5W,99,0,100.0,99,1,100,20000,2024,49.5,0,2
588,Tool Set Electro,14,0,19.0,13,6,20,20243070,2024,7.5,0,2
591,Trafo 1A CT,29,0,60.0,29,31,60,2597400,2024,39.5,0,2
592,Trafo 1A Orient,29,0,0.0,0,0,29,1609500,2024,16.0,0,0
595,Trafo 3A CT,0,0,30.0,0,30,30,2160000,2024,0.0,0,1
602,Resistor 150Ohm 0.25W,0,0,100.0,0,100,100,11100,2024,0.0,0,1
606,Resistor 2K 20W,0,0,100.0,0,100,100,3663000,2024,0.0,0,1
607,Resistor 2.2K 0.25W,259,0,100.0,229,-129,130,32670,2024,114.5,0,2
609,Transistor 2N 3904,99,0,402.0,99,303,402,122610,2024,49.5,0,2
610,Transistor 2N 4123,8,0,0.0,0,0,8,52800,2024,0.0,0,0
611,Transistor 2SA 1175,10,0,0.0,0,0,10,5500,2024,0.0,0,0
612,Transistor 2SA 733,50,0,0.0,0,0,50,43150,2024,0.0,0,0
613,Transistor 2SB 649A,20,0,0.0,0,0,20,18000,2024,0.0,0,0
615,Transistor 2SC 1815,89,0,0.0,0,0,89,35244,2024,0.0,0,0
617,Transistor 2SC 2922,3,0,0.0,0,0,3,115500,2024,0.0,0,0
618,Transistor 2SC 327,99,0,100.0,99,1,100,621600,2024,49.5,0,2
620,Transistor 2SC 373,20,0,0.0,0,0,20,150000,2024,0.0,0,0
622,Transistor 2SC 535,49,0,100.0,49,51,100,333000,2024,24.5,0,2
623,Transistor 2SC 710,100,0,0.0,0,0,100,120000,2024,0.0,0,0
624,Transistor 2SC 828,149,0,400.0,149,251,400,222000,2024,74.5,0,2
625,Transistor 2SC 829,149,0,100.0,149,-49,100,83300,2024,74.5,0,2
626,Transistor 2SC 930,50,0,0.0,0,0,50,11500,2024,0.0,0,0
628,Transistor 9012,199,0,550.0,199,351,550,167750,2024,99.5,0,2
629,Transistor 9013,49,0,100.0,49,51,100,30500,2024,24.5,0,2
630,Transistor BD 139,49,0,350.0,49,301,350,291550,2024,24.5,0,2
633,Transistor BFY 51,8,0,0.0,0,0,8,192000,2024,0.0,0,0
635,Transistor BU 4508DX,20,0,0.0,0,0,20,31000,2024,0.0,0,0
636,Transistor C 106,223,0,200.0,49,151,374,2207908,2024,24.5,0,2
638,Transistor FET 3N 201,25,0,0.0,0,0,25,181500,2024,0.0,0,0
639,Transistor FET IRF 630,20,0,0.0,0,0,20,150000,2024,0.0,0,0
640,Transistor FET K2545,20,0,0.0,0,0,20,150000,2024,0.0,0,0
644,Transistor FET MPF 102,149,0,200.0,149,51,200,1887000,2024,74.5,0,2
647,Transistor K30A,19,0,100.0,19,81,100,499500,2024,9.5,0,2
649,Transistor TIP 2955,153,0,250.0,0,250,403,5290500,2024,0.0,0,1
650,Transistor TIP 3055,116,0,250.0,0,250,366,4243000,2024,0.0,0,1
651,Transistor TIP 41,0,0,50.0,0,50,50,138750,2024,0.0,0,1
652,Transistor TIP 42,0,0,50.0,0,50,50,277500,2024,0.0,0,1
654,Triac Q2010L5,50,0,0.0,0,0,50,890000,2024,0.0,0,0
655,Triac Q4006,49,0,30.0,2,28,77,1016600,2024,1.0,0,2
661,Acrilyc Bening 3 mm (2400 x 1200 cm),17,0,8.0,17,-9,8,6800000,2024,12.0,1,2
675,Batu Gerinda 100x6x16 (1dos @25bh),6,0,1.0,6,-5,1,546675,2024,3.0,1,2
676,Resistor 20K 0.5W,0,0,100.0,0,100,100,20000,2024,0.0,0,1
687,Bor PCB,20,0,28.0,15,13,33,2501274,2024,9.0,0,2
693,Cap Elect 1uF 16V,0,0,100.0,0,100,100,33300,2024,0.0,0,1
694,Cap Elect 10uF 16V,189,0,100.0,189,-89,100,27800,2024,94.5,0,2
695,Cap Elect 10uF 25V,0,0,100.0,0,100,100,22200,2024,0.0,0,1
697,Cap Elect 1000uF 16V,4,0,0.0,0,0,4,4400,2024,0.0,0,0
698,Cap Elect 1000uF 25V,0,0,100.0,0,100,100,88800,2024,0.0,0,1
699,Cap Elect 1000uF 50V,56,0,200.0,49,151,207,334110,2024,24.5,0,2
704,Cap Elect 2.2uF 50V,129,0,0.0,119,-119,10,3330,2024,59.5,1,1
705,Cap Elect 22uF 25V,0,0,100.0,0,100,100,27800,2024,0.0,0,1
706,Cap Elect 22uF 50V,129,0,0.0,99,-99,30,9990,2024,49.5,1,1
708,Cap Elect 220uF 16V,99,0,60.0,99,-39,60,13320,2024,49.5,0,2
711,Cap Elect 330uF 25V,20,0,0.0,0,0,20,45000,2024,0.0,0,0
712,Cap Elect 4.7uF 25V,49,0,100.0,49,51,100,22200,2024,24.5,0,2
714,Cap Elect 47uF 25V,0,0,200.0,0,200,200,55600,2024,0.0,0,1
715,Cap Elect 470uF 25V,5,0,0.0,0,0,5,13750,2024,0.0,0,0
716,Cap Elect 4700uF 50V,0,0,150.0,0,150,150,699300,2024,0.0,0,1
727,Cap Elect 220uF 50V,39,0,50.0,39,11,50,49950,2024,19.5,0,2
728,Cap Elect 2200uF 50V,0,0,200.0,0,200,200,732600,2024,0.0,0,1
731,Cap Elect 47uF 50V,0,0,50.0,0,50,50,13900,2024,0.0,0,1
732,Cap Elect 470uF 50V,0,0,50.0,0,50,50,50000,2024,66.66666666666667,1,1
735,Cap Keramik 150pF,0,0,50.0,0,50,50,5550,2024,0.0,0,1
753,Cap Keramik 47N,84,0,0.0,0,0,84,7476,2024,0.0,0,0
762,Cap Keramik 560pF,99,0,50.0,99,-49,50,16650,2024,49.5,0,2
765,Cap Mika 0.1uF,0,0,150.0,0,150,150,208200,2024,0.0,0,1
768,Cap Milar 1N,0,0,250.0,0,250,250,69500,2024,0.0,0,1
772,Cap Milar 2.7N,5,0,0.0,0,0,5,450,2024,0.0,0,0
775,Cap Milar 3N,25,0,0.0,0,0,25,3175,2024,0.0,0,0
786,Cap Milar 680N,3,0,0.0,0,0,3,3300,2024,0.0,0,0
791,Diode 1A,98,0,0.0,29,-29,69,1001300,2024,14.5,0,1
792,Diode 1N 4001,199,0,200.0,199,1,200,33400,2024,99.5,0,2
793,Diode 1N 5408,0,0,100.0,0,100,100,44400,2024,0.0,0,1
801,Diode Zener 12V,234,0,160.0,234,-74,160,48800,2024,117.0,0,2
802,Diode Zener 1N 4746,99,0,100.0,99,1,100,30500,2024,49.5,0,2
806,Diode Zener 6V,149,0,150.0,99,51,200,72750,2024,49.5,0,2
808,Diode Zener 5.6V,3,0,0.0,0,0,3,1650,2024,0.0,0,0
809,Dip Switch 8 pin,31,0,0.0,0,0,31,248310,2024,0.0,0,0
810,Dot Matriks 5x8 Red Super Bright 2.3 inch,0,0,20.0,0,20,20,344100,2024,0.0,0,1
811,IC 741,549,0,232.0,408,-176,373,973808,2024,254.0,0,2
814,IC 7812,48,0,130.0,0,130,178,360060,2024,0.0,0,1
815,IC 7815,108,0,30.0,0,30,138,563850,2024,0.0,0,1
817,IC 7912,114,0,30.0,0,30,144,380250,2024,0.0,0,1
818,IC 7915,15,0,0.0,0,0,15,64350,2024,0.0,0,0
826,IC LM 317,3,0,0.0,0,0,3,8250,2024,0.0,0,0
828,IC LM 337,20,0,0.0,0,0,20,80000,2024,0.0,0,0
830,IC LM 393,15,0,30.0,0,30,45,69750,2024,0.0,0,1
833,IC MAX 485,0,0,30.0,0,30,30,149850,2024,0.0,0,1
834,IC NE 555,412,0,280.0,149,131,543,922595,2024,74.5,0,2
841,IC 74HC00,29,0,0.0,0,0,29,1277595,2024,0.0,0,0
854,IC TTL 7400,32,0,20.0,0,20,52,218500,2024,5.0,0,1
855,IC TTL 7402,0,0,80.0,0,80,80,390720,2024,0.0,0,1
857,IC TTL 7410,0,0,50.0,0,50,50,471750,2024,0.0,0,1
859,IC TTL 7414,4,0,0.0,0,0,4,26700,2024,0.0,0,0
861,IC TTL 7420,0,0,50.0,0,50,50,233100,2024,0.0,0,1
863,IC TTL 7432,0,0,80.0,0,80,80,266400,2024,0.0,0,1
866,Isolasi Kertas,16,0,35.0,7,28,44,231102,2024,20.0,0,2
867,Acrilyc bening 3 mm (100 x 200 cm),0,0,8.0,0,8,8,3872000,2024,0.0,0,1
868,Acrilyc bening 5 mm (100 x 200 cm),2,0,2.0,2,0,2,1648000,2024,4.0,1,2
870,"Barled isi 10, warna-warni",0,0,50.0,0,50,50,690000,2024,0.0,0,1
872,"Cap Polyester   Milar 2 nF, 630 Volt",15,0,200.0,0,200,215,9357750,2024,0.0,0,1
873,"Cap Elect 2,2 uF 400VAC",0,0,60.0,0,60,60,33300,2024,0.0,0,1
874,Cap Elect 4 uF 400V,0,0,10.0,0,10,10,90000,2024,0.0,0,1
875,Cap Elect 470 uF 100V,19,0,100.0,19,81,100,222000,2024,9.5,0,2
876,Cap Milar 3.3 nF,5,0,0.0,0,0,5,2750,2024,0.0,0,0
881,Diode Zener 9.1 V,0,0,150.0,0,150,150,45750,2024,0.0,0,1
890,FET 2SJ494,0,0,100.0,0,100,100,2197800,2024,0.0,0,1
895,"High Current Inductor 1433445C, 330uH, 4,5A",15,0,0.0,0,0,15,1650000,2024,0.0,0,0
898,IC ATMEGA 8,0,0,20.0,0,20,20,466200,2024,0.0,0,1
905,IC LM 2917,0,0,50.0,0,50,50,1498500,2024,0.0,0,1
907,IC MOC 3020 atau MOC3021,0,0,22.0,0,22,22,85470,2024,0.0,0,1
911,IC TCA 785,8,0,10.0,0,10,18,1388300,2024,0.0,0,1
916,Isi Cutter Acrilyc,0,0,8.0,0,8,8,131760,2024,0.0,0,1
918,Penyangga PCB 1.5 cm,479,0,50.0,479,-429,50,54000,2024,239.5,1,2
920,Karet kaki pangkon Kecil,0,0,30.0,0,30,30,29970,2024,0.0,0,1
921,Kikir besar (1 )halus Krisbow,0,0,30.0,0,30,30,870000,2024,0.0,0,1
922,Kikir Sedang  (1 )halus Krisbow,0,0,5.0,0,5,5,301365,2024,0.0,0,1
923,Kikir setengah lingkaran 3 4  halus Krisbow,0,0,32.0,0,32,32,1728000,2024,0.0,0,1
925,Lem Alteco,0,0,15.0,0,15,15,57600,2024,0.0,0,1
927,"Mata Bor 0,8mm s d 7,5mm",2,0,18.0,2,16,18,7176100,2024,1.0,0,2
930,MOSFET IRFPG 50,218,0,20.0,218,-198,20,1087800,2024,109.0,1,2
931,Opto Coupler 4N27,99,0,200.0,99,101,200,1200000,2024,49.5,0,2
934,Phototransistor Infrared BPT1331 (3mm),8,0,0.0,0,0,8,13200,2024,0.0,0,0
940,Probe Oscilloscope 60MHz x10 300V x1 150V,0,0,19.0,0,19,19,4428900,2024,0.0,0,1
941,"Push Switch kecil DP, plastik, tekan atas, pcb",40,0,0.0,0,0,40,124600,2024,0.0,0,0
943,Resistor 10 K (smd package),0,0,45.0,0,45,45,67455,2024,0.0,0,1
946,"Resistor 270 Ohm   0,25W",15,0,0.0,0,0,15,16500,2024,0.0,0,0
947,"Resistor 560 K   0,25W",60,0,0.0,0,0,60,6600,2024,0.0,0,0
955,"SCR S8020L, 800V; 20A",0,0,30.0,0,30,30,1595700,2024,0.0,0,1
956,SD Card 4GB Transcend,4,0,2.0,0,2,6,226938,2024,0.0,0,1
957,Sensor load cell 5 kg,9,0,22.0,9,13,22,638000,2024,4.5,0,2
959,Servo Motor Futaba S3003,19,0,40.0,19,21,40,1598400,2024,9.5,0,2
962,"Seven Segment 2.5 inch, common cathoda",0,0,10.0,0,10,10,70000,2024,0.0,0,1
966,Tang Cucut Kecil 6,0,0,10.0,0,10,10,299700,2024,0.0,0,1
967,Tang Jepit Kecil,0,0,3.0,0,3,3,85248,2024,0.0,0,1
970,Tang Potong Kecil,0,0,17.0,0,17,17,177378,2024,0.0,0,1
971,Tang Potong Besar,6,0,7.0,2,5,11,770230,2024,1.0,0,2
982,Seven Segment Comman Anoda 0.56 inch,0,0,50.0,0,50,50,111000,2024,0.0,0,1
984,Arduino MEGA 2560,0,0,37.0,0,37,37,26490150,2024,0.0,0,1
985,Fast Recovery Diode MUR 1560,109,0,50.0,109,-59,50,321900,2024,54.5,1,2
993,ETB 11 Series PCB Terminal Block 2P,499,0,300.0,499,-199,300,333000,2024,249.5,0,2
994,ETB 11 Series PCB Terminal Block 3P,399,0,300.0,399,-99,300,466200,2024,199.5,0,2
995,Sekrup 1.5-2Cm,0,0,32.0,0,32,32,1609056,2024,0.0,0,1
1005,Rel Omega,0,0,12.0,0,12,12,253080,2024,0.0,0,1
1006,Skun Ferrules 0.5mm (100 pcs),12,0,5.0,12,-7,5,49400,2024,6.0,1,2
1007,Skun Ferrules 0.75mm (100 pcs),37,0,5.0,37,-32,5,74100,2024,18.5,1,2
1008,Kertas Isolasi Hijau 0.15mm (1mx1m),0,0,2.0,0,2,2,180000,2024,0.0,0,1
1019,Diode Sisir 5A,0,0,10.0,0,10,10,24420,2024,0.0,0,1
1020,Diode Sisir 2A,79,0,50.0,79,-29,50,91600,2024,39.5,0,2
1031,Spiral Kabel Kecil kb1 KSS-6(10m pak),7,0,4.0,7,-3,4,76000,2024,3.5,0,2
1032,Spiral Kabel Besar Putih kb1 KSS-8(10m pak),4,0,4.0,4,0,4,60000,2024,2.0,0,2
1036,Motor DC Geared 400 RPM 12V 1:21 6.5 Kg.Cm   25GA21-370 DC,0,0,10.0,0,10,10,2951400,2024,0.0,0,1
1037,Sedotan Timah Biasa  Sedang,0,0,24.0,0,24,24,1001280,2024,0.0,0,1
1038,Motor DC Geared 300 RPM,0,0,5.0,0,5,5,686250,2024,0.0,0,1
1040,Electronic Speed Control (ESC) FSDA40A SBEC 40A,0,0,8.0,0,8,8,1312000,2024,0.0,0,1
1041,Max Force 11.1V 2200mah 30C Lipo battery,0,0,10.0,0,10,10,3240000,2024,0.0,0,1
1046,IGBT,3,0,0.0,0,0,3,2745000,2024,0.0,0,0
1068,Resistor 220 SMD,1,0,1.0,1,0,1,439460,2024,0.5,0,2
1084,Led Merah SMD,0,0,50.0,0,50,50,13900,2024,0.0,0,1
1094,STM32F103RBT6 Mikrokontroller ARM Architecture,0,0,30.0,0,30,30,2197800,2024,0.0,0,1
1106,GD2I mini metal gear motor 287:1 5V With Wheel Package,0,0,20.0,0,20,20,1665000,2024,0.0,0,1
1110,2A Motor Shield,0,0,12.0,0,12,12,3929400,2024,0.0,0,1
1113,DFRobot VRM05 (discontinue) URM04 (penganti) High Power Ultrasonic Sensor,0,0,2.0,0,2,2,320568,2024,0.0,0,1
1121,STM32F407VGT6 Mikrokontroller DSP 168MHz LQFP100,44,0,20.0,44,-24,20,5994000,2024,22.0,1,2
1123,IRAM136-3063B IGBT Inverter 3 phase 30A 600V,0,0,2.0,0,2,2,2131200,2024,0.0,0,1
1125,Mosfet IRF540,0,0,222.0,0,222,222,985680,2024,0.0,0,1
1140,LCD TFT 3.2 inch,0,0,4.0,0,4,4,972360,2024,0.0,0,1
1143,Jack DC PCB,79,0,30.0,79,-49,30,24990,2024,39.5,1,2
1146,Kaca Pembesar + Lampu,8,0,3.0,8,-5,3,440100,2024,4.0,1,2
1151,Xboard V2-A bridge between home and internet (Arduino Compatible),0,0,5.0,0,5,5,1914750,2024,0.0,0,1
1161,Acrylic Sheet 1.2m x 2.4m 8mm bening,2,0,1.0,2,-1,1,1811720,2024,3.5,1,2
1171,DIY Drones ArduiIMU + 3,0,0,1.0,0,1,1,1633820,2024,0.0,0,1
1176,CMPS10,2,0,0.0,0,0,2,1157000,2024,0.0,0,0
1189,Cap Milar 4.7 nF   1000V,0,0,100.0,0,100,100,99900,2024,0.0,0,1
1191,Cap Milar 1 nF   1000V,0,0,100.0,0,100,100,83300,2024,0.0,0,1
1193,Cap Milar 100 nF   630V,0,0,100.0,0,100,100,194300,2024,0.0,0,1
1198,Inti Trafo HF PQ 5050,1,0,0.0,0,0,1,726000,2024,0.0,0,0
1199,Power Supply Computer 450W,1,0,3.0,1,2,3,399600,2024,0.5,0,2
1200,Sharp GP2D12 Analog Distance Sensor & Cable,0,0,15.0,0,15,15,1198800,2024,0.0,0,1
1203,"Terminal banana (Terminal Gold besar Kuningan) Merah, Hitam logam",1199,0,600.0,909,-309,890,7443100,2024,454.5,0,2
